"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00205450","1990-08-28","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  339",",,0","  211",",,0",,,,,"  283",",,0",,,,,,,,,,
"USC00205450","1990-08-29","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   25",",,0","    0","P,,0","    0","P,,0","  283",",,0","  161",",,0",,,,,"  250",",,0",,,,,,,,,,
"USC00205450","1990-08-30","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  261",",,0","  133",",,0",,,,,"  233",",,0",,,,,,,,,,
"USC00205450","1990-08-31","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  267",",,0","  122",",,0",,,,,"  250",",,0",,,,,,,,,,
"USC00205450","1990-09-01","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0",",,0","  300",",,0","  139",",,0",,,,,"  283",",,0",,,,,,,,,,
"USC00205450","1990-09-02","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  172",",,0",,,,,"  261",",I,0",,,,,,,,,,
"USC00205450","1990-09-03","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  250",",I,0","  117",",,0",,,,,"  217",",,0",,,,,,,,,,
"USC00205450","1990-09-04","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  283",",,0","  106",",,0",,,,,"  272",",,0",,,,,,,,,,
"USC00205450","1990-09-05","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  289",",,0","  106",",,0",,,,,"  267",",,0",,,,,,,,,,
"USC00205450","1990-09-06","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  333",",,0","  167",",,0",,,,,"  311",",,0",,,,,,,,,,
"USC00205450","1990-09-07","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  318",",,0","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,
"USC00205450","1990-09-08","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,
"USC00205450","1990-09-09","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  272",",,0","  172",",,0",,,,,"  256",",,0",,,,,,,,,,
"USC00205450","1990-09-10","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  272",",,0","  133",",,0",,,,,"  250",",,0",,,,,,,,,,
"USC00205450","1990-09-11","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  256",",,0","  156",",,0",,,,,"  217",",,0",,,,,,,,,,
"USC00205450","1990-09-12","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  267",",,0","  167",",,0",,,,,"  222",",,0",,,,,,,,,,
"USC00205450","1990-09-13","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  283",",,0","  122",",,0",,,,,"  244",",I,0","    1",",,0",,,,,,,,
"USC00205450","1990-09-14","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  152",",,0","    0","P,,0","    0","P,,0","  200",",I,0","  161",",,0",,,,,"  189",",,0",,,,,,,,,,
"USC00205450","1990-09-15","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  194",",,0","  100",",,0",,,,,"  167",",,0",,,,,,,,,,
"USC00205450","1990-09-16","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   94",",,0","    0","P,,0","    0","P,,0","  172",",,0","   94",",,0",,,,,"  161",",,0",,,,,,,,,,
"USC00205450","1990-09-17","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  167",",,0","   17",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00205450","1990-09-18","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  183",",,0","    6",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00205450","1990-09-19","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  114",",,0","    0","P,,0","    0","P,,0","  178",",,0","  100",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00205450","1990-09-20","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  228",",,0","   56",",,0",,,,,"  211",",,0",,,,,,,,,,
"USC00205450","1990-09-21","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  102",",,0","    0","P,,0","    0","P,,0","  211",",,0","   56",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00205450","1990-09-22","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   43",",,0","    0","P,,0","    0","P,,0","  189",",,0","   67",",,0",,,,,"  161",",I,0",,,,,,,,,,
"USC00205450","1990-09-23","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  144",",I,0","   61",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00205450","1990-09-24","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  167",",,0","   17",",,0",,,,,"  150",",,0",,,,,,,,,,
"USC00205450","1990-09-25","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  233",",,0","   78",",,0",,,,,"  211",",,0",,,,,,,,,,
"USC00205450","1990-09-26","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  239",",,0","   78",",,0",,,,,"  222",",,0",,,,,,,,,,
"USC00205450","1990-09-27","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  267",",,0","   89",",,0",,,,,"  261",",,0","    1",",,0",,,,,,,,
"USC00205450","1990-09-28","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  272",",,0","   89",",,0",,,,,"  217",",,0",,,,,,,,,,
"USC00205450","1990-09-29","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   28",",,0","    0","P,,0","    0","P,,0","  211",",,0","  117",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00205450","1990-09-30","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   13",",,0","    0","P,,0","    0","P,,0","  189",",,0","  100",",,0",,,,,"  172",",,0",,,,,,,,,,
"USC00205450","1990-10-01","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0",",,0","  189",",,0","   11",",,0",,,,,"  167",",,0",,,,,,,,,,
"USC00205450","1990-10-02","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  217",",,0","   17",",,0",,,,,"  189",",,0",,,,,,,,,,
"USC00205450","1990-10-03","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  267",",,0","   17",",,0",,,,,"  244",",,0",,,,,,,,,,
"USC00205450","1990-10-04","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  114",",,0","    0","P,,0","    0","P,,0","  244",",,0","  111",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00205450","1990-10-05","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   38",",,0","    0","P,,0","    0","P,,0","  278",",,0","   83",",,0",,,,,"  267",",,0",,,,,,,,,,
"USC00205450","1990-10-06","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  300",",,0","  156",",,0",,,,,"  267",",,0",,,,,,,,,,
"USC00205450","1990-10-07","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  272",",,0","  144",",,0",,,,,"  161",",,0",,,,,,,,,,
"USC00205450","1990-10-08","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   89",",,0","    0","P,,0","    0","P,,0","  167",",,0","   94",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00205450","1990-10-09","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  394",",,0","    0","P,,0","    0","P,,0","  100",",,0","   83",",,0",,,,,"   83",",I,0",,,,,,,,,,
"USC00205450","1990-10-10","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  241",",,0","    0","P,,0","    0","P,,0","  156",",,0","  100",",I,0",,,,,"  106",",,0","    1",",,0",,,,,,,,
"USC00205450","1990-10-11","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   10",",,0","    0","P,,0","    0","P,,0","  156",",,0","   17",",,0",,,,,"  150",",I,0",,,,,,,,,,
"USC00205450","1990-10-12","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  117",",I,0","   17",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00205450","1990-10-13","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   13",",,0","    0","P,,0","    0","P,,0","  172",",,0","  -11",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00205450","1990-10-14","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  211",",,0","    0",",,0",,,,,"  183",",,0",,,,,,,,,,
"USC00205450","1990-10-15","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  189",",,0","   61",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00205450","1990-10-16","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  189",",,0","   22",",,0",,,,,"  172",",,0",,,,,,,,,,
"USC00205450","1990-10-17","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  261",",,0","  117",",,0",,,,,"  228",",,0",,,,,,,,,,
"USC00205450","1990-10-18","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  241",",,0","    0","P,,0","    0","P,,0","  228",",,0","   39",",,0",,,,,"   44",",,0",,,,,,,,,,
"USC00205450","1990-10-19","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  111",",,0","    6",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00205450","1990-10-20","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  150",",,0","  -17",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00205450","1990-10-21","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  206",",,0","   -6",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00205450","1990-10-22","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  150",",,0","   61",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00205450","1990-10-23","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  150",",,0","  -11",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00205450","1990-10-24","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  172",",,0","   11",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00205450","1990-10-25","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   94",",,0","    0",",,0",,,,,"   56",",,0",,,,,,,,,,
"USC00205450","1990-10-26","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  111",",,0","  -44",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00205450","1990-10-27","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  161",",,0","  -39",",,0",,,,,"  139",",I,0",,,,,,,,,,
"USC00205450","1990-10-28","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  122",",I,0","   28",",,0",,,,,"   50",",,0",,,,,,,,,,
"USC00205450","1990-10-29","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  106",",,0","  -56",",,0",,,,,"   39",",,0",,,,,,,,,,
"USC00205450","1990-10-30","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  222",",,0","  -56",",,0",,,,,"  183",",,0",,,,,,,,,,
"USC00205450","1990-10-31","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  222",",,0","   11",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00205450","1990-11-01","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0",",,0","  239",",,0","   28",",,0",,,,,"  172",",,0",,,,,,,,,,
"USC00205450","1990-11-02","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  228",",,0","  106",",,0",,,,,"  178",",,0",,,,,,,,,,
"USC00205450","1990-11-03","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  222",",,0","   89",",,0",,,,,"  189",",,0",,,,,,,,,,
"USC00205450","1990-11-04","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   10",",,0","    0","P,,0","    0","P,,0","  206",",,0","   44",",,0",,,,,"   50",",,0",,,,,,,,,,
"USC00205450","1990-11-05","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  495",",,0","    0","P,,0","    0","P,,0","  150",",,0","   33",",,0",,,,,"   50",",,0",,,,,,,,,,
"USC00205450","1990-11-06","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    8",",,0","    0","P,,0","    0","P,,0","   89",",,0","    6",",,0",,,,,"   44",",,0",,,,,,,,,,
"USC00205450","1990-11-07","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0","    0",",,0","   50",",,0","   22",",,0",,,,,"   28",",,0",,,,,,,,,,
"USC00205450","1990-11-08","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   56",",,0","  -67",",,0",,,,,"   22",",,0",,,,,,,,,,
"USC00205450","1990-11-09","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","   50",",,0","    0",",,0",,,,,"   22",",,0",,,,,,,,,,
"USC00205450","1990-11-10","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  100",",,0","  -11",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00205450","1990-11-11","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0","    0",",,0","   83",",,0","  -44",",,0",,,,,"   39",",,0",,,,,,,,,,
"USC00205450","1990-11-12","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   50",",,0","  -50",",,0",,,,,"   39",",,0",,,,,,,,,,
"USC00205450","1990-11-13","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   44",",,0","  -61",",,0",,,,,"   -6",",,0",,,,,,,,,,
"USC00205450","1990-11-14","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  133",",,0","  -61",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00205450","1990-11-15","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  200",",,0","   50",",,0",,,,,"  161",",,0",,,,,,,,,,
"USC00205450","1990-11-16","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,
"USC00205450","1990-11-17","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   78",",,0","    0",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00205450","1990-11-18","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   61",",,0","  -72",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00205450","1990-11-19","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   89",",,0","  -50",",,0",,,,,"   67",",,0",,,,,,,,,,
"USC00205450","1990-11-20","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  128",",,0","  -50",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00205450","1990-11-21","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  156",",,0","    6",",,0",,,,,"  139",",I,0",,,,,,,,,,
"USC00205450","1990-11-22","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  102",",,0","    0","P,,0","    0","P,,0","  100",",I,0","   44",",,0",,,,,"   56",",,0",,,,,,,,,,
"USC00205450","1990-11-23","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   25",",,0","    0","P,,0","    0","P,,0","   89",",,0","   -6",",,0",,,,,"   61",",,0",,,,,,,,,,
"USC00205450","1990-11-24","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","   61",",,0","  -22",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00205450","1990-11-25","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  100",",,0","   28",",,0",,,,,"   39",",,0",,,,,,,,,,
"USC00205450","1990-11-26","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  100",",,0","  -17",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00205450","1990-11-27","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   36",",,0","    0","P,,0","    0","P,,0","  206",",,0","   78",",,0",,,,,"  189",",,0",,,,,,,,,,
"USC00205450","1990-11-28","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   51",",,0","    0","P,,0","    0","P,,0","  217",",,0","   17",",,0",,,,,"   28",",,0",,,,,,,,,,
"USC00205450","1990-11-29","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   39",",,0","  -17",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1990-11-30","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   56",",,0","  -56",",,0",,,,,"   39",",,0",,,,,,,,,,
"USC00205450","1990-12-01","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0",,,"   67",",,0","   11",",,0",,,,,"   44",",,0",,,,,,,,,,
"USC00205450","1990-12-02","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   50",",,0","  -33",",,0",,,,,"   28",",,0",,,,,,,,,,
"USC00205450","1990-12-03","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  241",",,0","   51",",,0",,,"   72",",,0","  -28",",,0",,,,,"   56",",I,0",,,,,,,,,,
"USC00205450","1990-12-04","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"   44",",I,0","  -44",",,0",,,,,"  -33",",,0",,,,,,,,,,
"USC00205450","1990-12-05","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"    0",",,0","  -39",",,0",,,,,"  -17",",,0",,,,,,,,,,
"USC00205450","1990-12-06","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   39",",,0","  -17",",,0",,,,,"   11",",,0",,,,,,,,,,
"USC00205450","1990-12-07","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   33",",,0","  -78",",,0",,,,,"    6",",,0",,,,,,,,,,
"USC00205450","1990-12-08","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   72",",,0","  -33",",,0",,,,,"   17",",,0",,,,,,,,,,
"USC00205450","1990-12-09","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  106",",,0","  -44",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00205450","1990-12-10","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   83",",,0","   -6",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00205450","1990-12-11","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   83",",,0","  -22",",,0",,,,,"   28",",,0",,,,,,,,,,
"USC00205450","1990-12-12","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  128",",,0","  -33",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00205450","1990-12-13","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  117",",,0","  -17",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1990-12-14","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   17",",,0"," -106",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1990-12-15","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   64",",,0","   25",",,0",,,"   61",",,0","  -17",",,0",,,,,"   56",",,0",,,,,,,,,,
"USC00205450","1990-12-16","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   61",",,0","  -22",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1990-12-17","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0",,,"   44",",,0","  -11",",,0",,,,,"   22",",,0",,,,,,,,,,
"USC00205450","1990-12-18","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   89",",,0","    0","P,,0",,,"   67",",,0","    0",",,0",,,,,"    6",",,0",,,,,,,,,,
"USC00205450","1990-12-19","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   39",",,0","  -28",",,0",,,,,"   -6",",,0",,,,,,,,,,
"USC00205450","1990-12-20","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   50",",,0","  -39",",,0",,,,,"   11",",,0",,,,,,,,,,
"USC00205450","1990-12-21","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  102",",,0","    0","P,,0",,,"  117",",,0","   -6",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00205450","1990-12-22","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0",,,"  117",",,0","    6",",,0",,,,,"   11",",,0",,,,,,,,,,
"USC00205450","1990-12-23","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   48",",,0","   76",",,0",,,"   11",",,0","  -78",",,0",,,,,"  -67",",,0",,,,,,,,,,
"USC00205450","1990-12-24","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   30",",,0","   51",",,0",,," -117",",I,0"," -156",",,0",,,,," -139",",,0",,,,,,,,,,
"USC00205450","1990-12-25","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  -56",",,0"," -172",",,0",,,,,"  -67",",,0",,,,,,,,,,
"USC00205450","1990-12-26","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  -67",",,0"," -206",",,0",,,,," -144",",,0",,,,,,,,,,
"USC00205450","1990-12-27","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  -50",",,0"," -200",",,0",,,,,"  -56",",,0",,,,,,,,,,
"USC00205450","1990-12-28","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   20",",,0","   38",",,0",,,"    6",",,0","  -39",",I,0",,,,,"    0",",,0",,,,,,,,,,
"USC00205450","1990-12-29","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  290",",,0","    0","P,,0",,,"  100",",,0","    6",",,0",,,,,"   72",",,0","    1",",,0",,,,,,,,
"USC00205450","1990-12-30","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  203",",,0","   25",",,0",,,"   78",",,0","  -28",",,0",,,,,"  -22",",,0","    1",",,0",,,,,,,,
"USC00205450","1990-12-31","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0",,,"  -22",",,0"," -106",",,0",,,,,"  -94",",,0",,,,,,,,,,
"USC00205450","1991-01-01","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  -11",",,0"," -100",",,0",,,,,"  -22",",,0",,,,,,,,,,
"USC00205450","1991-01-02","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0",,,"    0",",,0","  -50",",,0",,,,,"  -33",",,0",,,,,,,,,,
"USC00205450","1991-01-03","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  -33",",,0"," -111",",,0",,,,,"  -78",",,0",,,,,,,,,,
"USC00205450","1991-01-04","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  -22",",,0"," -122",",,0",,,,,"  -56",",,0",,,,,,,,,,
"USC00205450","1991-01-05","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"   25",",,0",,,"  -22",",,0","  -94",",,0",,,,,"  -28",",,0",,,,,,,,,,
"USC00205450","1991-01-06","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0",,,"  -11",",,0","  -33",",,0",,,,,"  -17",",I,0",,,,,,,,,,
"USC00205450","1991-01-07","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  -28",",I,0"," -117",",,0",,,,,"  -72",",,0",,,,,,,,,,
